t,o,c,h,l,v
2011-10-04,1.5526666666666666,1.5773333333333333,1.6213333333333333,1.5286666666666666,1200300.0
2011-10-05,1.602,1.6913333333333334,1.7223333333333333,1.5566666666666666,1229500.0
2011-10-06,1.6913333333333334,1.7973333333333334,1.84,1.668,1769100.0
2011-10-07,1.7986666666666666,1.7993333333333332,1.84,1.7366666666666666,1311600.0
2011-10-10,1.8206666666666667,1.8586666666666667,1.8786666666666667,1.8,923500.0
2011-10-11,1.834,1.8406666666666667,1.8513333333333333,1.806,575700.0
2011-10-12,1.8166666666666667,1.8533333333333333,1.8666666666666667,1.8133333333333332,1123400.0
2011-10-13,1.8419999999999999,1.8626666666666667,1.898,1.8293333333333335,1043500.0
2011-10-14,1.8666666666666667,1.87,1.9033333333333333,1.8173333333333335,1400500.0
2011-10-17,1.8573333333333333,1.828,1.8666666666666667,1.81734,754500.0
2011-10-18,1.82,1.8893333333333333,1.8951666666666664,1.7806666666666666,999700.0
2011-10-19,1.8679999999999999,1.838,1.8706666666666665,1.82,792900.0
2011-10-20,1.8293333333333335,1.8226666666666667,1.8313333333333333,1.8,999700.0
2011-10-21,1.8266666666666664,1.8686666666666667,1.8866666666666667,1.8006666666666666,1142600.0
2011-10-24,1.858,1.9033333333333333,1.926,1.8499999999999999,940600.0
2011-10-25,1.882,1.8833333333333333,1.924,1.8533333333333333,654400.0
2011-10-26,1.8793333333333333,1.8653333333333333,1.8913333333333333,1.8266666666666664,510500.0
2011-10-27,1.8893333333333333,1.9173333333333333,1.93,1.8739999999999999,869400.0
2011-10-28,1.9,1.9913333333333334,2.0,1.8673333333333335,1264000.0
2011-10-31,1.9666666666666666,1.958,1.9673333333333334,1.9166666666666667,1134000.0
2011-11-01,1.8926666666666667,1.9253333333333333,1.9280000000000002,1.8666666666666667,635200.0
2011-11-02,1.9333333333333333,1.9140000000000001,1.9506666666666668,1.8833333333333333,875300.0
2011-11-03,2.0,2.164,2.166,1.9686666666666668,2509700.0
2011-11-04,2.0973333333333337,2.1540000000000004,2.16,2.0340000000000007,3032900.0
2011-11-07,2.1093333333333333,2.0846666666666667,2.1333333333333333,2.05,1266300.0
2011-11-08,2.0913333333333335,2.1226666666666665,2.1333333333333333,2.048,1167900.0
2011-11-09,2.058,2.0586666666666664,2.099333333333333,2.02,953700.0
2011-11-10,2.062666666666667,2.0886666666666667,2.1,2.043333333333333,747300.0
2011-11-11,2.1266666666666665,2.2426666666666666,2.3,2.038,3868300.0
2011-11-14,2.2,2.2146666666666666,2.2359999999999998,2.1746666666666665,1325700.0
2011-11-15,2.1946666666666665,2.262,2.293333333333333,2.182,891000.0
2011-11-16,2.2319999999999998,2.329333333333333,2.3333333333333335,2.2268600000000003,1833200.0
2011-11-17,2.3,2.2453333333333334,2.3266666666666667,2.2126666666666663,1349300.0
2011-11-18,2.2426666666666666,2.1733333333333333,2.274,2.1693333333333333,902800.0
2011-11-21,2.1626666666666665,2.1173333333333333,2.1626666666666665,2.07,1031600.0
2011-11-22,2.1173333333333333,2.138,2.186,2.07,732600.0
2011-11-23,2.1173333333333333,2.0966666666666667,2.1366666666666663,2.0833333333333335,451800.0
2011-11-25,2.1033333333333335,2.1106666666666665,2.1606666666666663,2.072,239600.0
2011-11-28,2.1333333333333333,2.170666666666667,2.2186666666666666,2.1206666666666667,681200.0
2011-11-29,2.166,2.1166666666666667,2.2046666666666668,2.1086666666666667,591100.0
2011-11-30,2.1666666666666665,2.182666666666667,2.195333333333333,2.1479999999999997,760300.0
2011-12-01,2.171333333333333,2.1733333333333333,2.266,2.132,1030200.0
2011-12-02,2.1886666666666663,2.2199999999999998,2.246,2.1599999999999997,802800.0
2011-12-05,2.235333333333333,2.2946666666666666,2.3333333333333335,2.2286733333333335,1160100.0
2011-12-06,2.2800000000000002,2.3246666666666664,2.332,2.268733333333333,951800.0
2011-12-07,2.308666666666667,2.279333333333333,2.326,2.253333333333333,674300.0
2011-12-08,2.056,2.0593333333333335,2.11,1.974,3305800.0
2011-12-09,2.036,2.0693333333333332,2.074666666666667,2.018666666666667,1239500.0
2011-12-12,2.029333333333333,2.0273333333333334,2.041333333333333,2.001333333333333,758700.0
2011-12-13,2.038,1.9633333333333334,2.062,1.9274,994100.0
2011-12-14,1.9666666666666666,1.9020000000000001,1.9786666666666666,1.8666666666666667,1163900.0
2011-12-15,1.9113333333333333,1.9080000000000001,1.9446666666666668,1.8746666666666667,700300.0
2011-12-16,1.9193333333333333,1.8666666666666667,1.9286666666666665,1.8653333333333333,1029700.0
2011-12-19,1.8726666666666667,1.85,1.9,1.8246666666666667,987000.0
2011-12-20,1.87,1.8599999999999999,1.8966666666666665,1.8476666666666666,843300.0
2011-12-21,1.8606666666666667,1.838,1.8713333333333333,1.7353333333333334,1705500.0
2011-12-22,1.84,1.8513333333333333,1.87,1.82,1009400.0
2011-12-23,1.8666666666666667,1.8599999999999999,1.8666666666666667,1.8346666666666667,591400.0
2011-12-27,1.844,1.9046666666666667,1.918,1.8426666666666667,777500.0
2011-12-28,1.9326666666666665,1.9006666666666667,1.9493,1.8693333333333333,575200.0
2011-12-29,1.906,1.9153333333333333,1.956,1.9032666666666667,488200.0
2011-12-30,1.899333333333333,1.904,1.932,1.8833333333333333,339800.0
2012-01-03,1.9293333333333333,1.8719999999999999,1.9666666666666666,1.8433333333333333,928100.0
2012-01-04,1.8806666666666667,1.8473333333333335,1.9113333333333333,1.8333333333333333,630100.0
2012-01-05,1.8506666666666667,1.808,1.8619999999999999,1.79,1005500.0
2012-01-06,1.8133333333333332,1.794,1.8526666666666667,1.7606666666666666,986300.0
2012-01-09,1.8,1.8166666666666667,1.8326666666666664,1.7413333333333334,897000.0
2012-01-10,1.8293333333333335,1.8413333333333335,1.8506666666666667,1.8166666666666667,671800.0
2012-01-11,1.8413333333333333,1.8820000000000001,1.892,1.82,672300.0
2012-01-12,1.8986666666666667,1.8833333333333333,1.9080000000000001,1.8536666666666666,729300.0
2012-01-13,1.8933333333333333,1.5193333333333332,1.9,1.5093333333333334,5500400.0
2012-01-17,1.7746666666666666,1.7733333333333334,1.8226666666666667,1.7606666666666666,4651600.0
2012-01-18,1.7793333333333334,1.7873333333333332,1.7919999999999998,1.75,1260200.0
2012-01-19,1.8126666666666666,1.784,1.8493333333333333,1.774,1246300.0
2012-01-20,1.7933333333333332,1.7733333333333334,1.8,1.7599999999999998,662300.0
2012-01-23,1.7873333333333332,1.7846666666666666,1.814,1.7733333333333334,594600.0
2012-01-24,1.7753333333333332,1.828,1.8453333333333333,1.7626600000000001,858000.0
2012-01-25,1.8179999999999998,1.8646666666666667,1.8673333333333335,1.8033333333333335,611200.0
2012-01-26,1.8713333333333333,1.9293333333333333,1.9719999999999998,1.8666666666666667,1271100.0
2012-01-27,1.9,1.9553333333333331,1.9813333333333332,1.9,748400.0
2012-01-30,1.966,1.9713333333333334,1.974,1.9019333333333333,729000.0
2012-01-31,1.9933333333333332,1.938,2.0,1.9246666666666667,956400.0
2012-02-01,1.938,1.972,1.98,1.9333333333333333,523200.0
2012-02-02,1.9813333333333332,2.0166666666666666,2.0586666666666664,1.9736666666666667,805700.0
2012-02-03,2.0273333333333334,2.0766666666666667,2.0886666666666667,2.0166666666666666,764500.0
2012-02-06,2.0733333333333333,2.12,2.1266666666666665,2.07,652100.0
2012-02-07,2.12,2.106666666666667,2.12,2.054666666666667,1021600.0
2012-02-08,2.106666666666667,2.1286666666666667,2.134,2.086,623700.0
2012-02-09,2.1333333333333333,2.1719999999999997,2.1933333333333334,2.0953333333333335,1277100.0
2012-02-10,2.1506666666666665,2.0733333333333333,2.1513,1.9893333333333334,1874200.0
2012-02-13,2.1033333333333335,2.099333333333333,2.1373333333333333,2.06,1157900.0
2012-02-14,2.1159999999999997,2.2113333333333336,2.2526666666666664,2.0933333333333333,1810800.0
2012-02-15,2.2066666666666666,2.24,2.2939999999999996,2.1513333333333335,2761800.0
2012-02-16,2.2333333333333334,2.2786666666666666,2.3006666666666664,2.1693333333333333,2219700.0
2012-02-17,2.266,2.3313333333333333,2.3313333333333333,2.2333333333333334,1376700.0
2012-02-21,2.3246666666666664,2.3,2.3246666666666664,2.254,1135800.0
2012-02-22,2.3,2.2813333333333334,2.3146666666666667,2.1666666666666665,1654600.0
2012-02-23,2.2573333333333334,2.302,2.3313333333333333,2.2373333333333334,820400.0
2012-02-24,2.2819999999999996,2.25,2.3013333333333335,2.218,959900.0
2012-02-27,2.227333333333333,2.241333333333333,2.2666666666666666,2.2,606000.0
2012-02-28,2.2426666666666666,2.254,2.296,2.2113333333333336,612200.0
2012-02-29,2.254,2.227333333333333,2.2746666666666666,2.2093333333333334,535700.0
2012-03-01,2.234,2.2939999999999996,2.3,2.2203333333333335,703500.0
2012-03-02,2.293333333333333,2.2693333333333334,2.3,2.247333333333333,550000.0
2012-03-05,2.29,2.2513333333333336,2.293333333333333,2.2306666666666666,467000.0
2012-03-06,2.216666666666667,2.207333333333333,2.2186666666666666,2.1746666666666665,573800.0
2012-03-07,2.2079999999999997,2.2079999999999997,2.2209999999999996,2.194033333333333,364900.0
2012-03-08,2.207333333333333,2.2046666666666668,2.232666666666667,2.2026666666666666,633300.0
2012-03-09,2.2133333333333334,2.3160000000000003,2.354,2.2133333333333334,1553400.0
2012-03-12,2.3126666666666664,2.4006666666666665,2.4193333333333333,2.3066666666666666,1963300.0
2012-03-13,2.4339999999999997,2.406,2.4393333333333334,2.3666666666666667,1001600.0
2012-03-14,2.4,2.3526666666666665,2.4,2.32,851500.0
2012-03-15,2.352,2.3333333333333335,2.365333333333333,2.3186666666666667,571600.0
2012-03-16,2.3266666666666667,2.3546666666666667,2.3926666666666665,2.322,729300.0
2012-03-19,2.3506666666666667,2.332,2.3546666666666667,2.3026666666666666,1015600.0
2012-03-20,2.332,2.3306666666666667,2.3466666666666667,2.304666666666667,567000.0
2012-03-21,2.329333333333333,2.3433333333333333,2.353333333333333,2.3066666666666666,607200.0
2012-03-22,2.3313333333333337,2.2933333333333334,2.3433333333333337,2.286666666666667,522400.0
2012-03-23,2.284,2.272,2.308666666666667,2.21,1170600.0
2012-03-26,2.372666666666667,2.493333333333333,2.5393333333333334,2.3360933333333334,3140500.0
2012-03-27,2.477333333333333,2.529333333333333,2.6633333333333336,2.4686666666666666,2539200.0
2012-03-28,2.518666666666667,2.5233333333333334,2.5626666666666664,2.4740266666666666,955000.0
2012-03-29,2.546,2.4886666666666666,2.546,2.4686666666666666,796400.0
2012-03-30,2.5013333333333336,2.482666666666667,2.529333333333333,2.445333333333333,886400.0
2012-04-02,2.4886666666666666,2.4386666666666668,2.5313333333333334,2.4353333333333333,1028600.0
2012-04-03,2.4466666666666668,2.534,2.56464,2.4446666666666665,1098100.0
2012-04-04,2.3513333333333337,2.3333333333333335,2.366,2.3126666666666664,4481800.0
2012-04-05,2.34,2.2986666666666666,2.3626666666666667,2.2939999999999996,1509400.0
2012-04-09,2.2733333333333334,2.21,2.286,2.2066666666666666,1655700.0
2012-04-10,2.21,2.164,2.2565999999999997,2.14,1847700.0
2012-04-11,2.216,2.2060000000000004,2.219333333333333,2.134,1105500.0
2012-04-12,2.251333333333334,2.2293333333333334,2.298666666666667,2.194666666666667,1033900.0
2012-04-13,2.2626666666666666,2.2393333333333336,2.2693333333333334,2.19,649600.0
2012-04-16,2.227333333333333,2.15,2.246666666666667,2.1393333333333335,1099600.0
2012-04-17,2.162,2.1493333333333333,2.2046666666666668,2.136,1115500.0
2012-04-18,2.1393333333333335,2.177333333333333,2.183333333333333,2.102,823100.0
2012-04-19,2.183333333333333,2.2106666666666666,2.228666666666667,2.1666666666666665,774900.0
2012-04-20,2.2093333333333334,2.2106666666666666,2.24866,2.1959999999999997,821800.0
2012-04-23,2.1906666666666665,2.1293333333333333,2.198,2.114,890800.0
2012-04-24,2.1213333333333333,2.1213333333333333,2.146666666666667,2.0666666666666664,674500.0
2012-04-25,2.138,2.194,2.1993333333333336,2.138,712200.0
2012-04-26,2.1973333333333334,2.232666666666667,2.234666666666667,2.194,425300.0
2012-04-27,2.24,2.222666666666667,2.242,2.194,591000.0
2012-04-30,2.218,2.208666666666667,2.2239999999999998,2.1719999999999997,413900.0
2012-05-01,2.208666666666667,2.2520000000000002,2.280666666666667,2.208666666666667,659000.0
2012-05-02,2.2333333333333334,2.2626666666666666,2.292666666666667,2.226,497300.0
2012-05-03,2.2606666666666664,2.164,2.2666666666666666,2.1420000000000003,841300.0
2012-05-04,2.146666666666667,2.122,2.164,2.0933333333333333,1247500.0
2012-05-07,2.1306666666666665,2.1646666666666667,2.1719999999999997,2.107333333333333,1158000.0
2012-05-08,2.1666666666666665,2.0126666666666666,2.1818733333333333,1.958,3097200.0
2012-05-09,2.02,2.004,2.0513333333333335,1.984,1947900.0
2012-05-10,2.198,2.1973333333333334,2.312,2.1599999999999997,5556300.0
2012-05-11,2.166,2.15,2.229333333333333,2.1439999999999997,1221300.0
2012-05-14,2.128,2.004,2.1420000000000003,2.0033333333333334,1380900.0
2012-05-15,2.017333333333333,1.962,2.064,1.948,1585700.0
2012-05-16,1.9719999999999998,1.9453333333333334,2.012,1.9253333333333333,1257100.0
2012-05-17,1.9533333333333334,1.9046666666666667,1.986,1.8826666666666665,1149000.0
2012-05-18,1.8913333333333333,1.8373333333333333,1.8973333333333333,1.7886666666666666,1616500.0
2012-05-21,1.8386666666666664,1.918,1.9506666666666668,1.808,1475200.0
2012-05-22,2.006666666666667,2.0526666666666666,2.0893333333333333,2.0,2366200.0
2012-05-23,2.037333333333333,2.068,2.07,1.9666666666666666,1220400.0
2012-05-24,2.0833333333333335,2.021333333333333,2.0833333333333335,1.9793333333333334,1075600.0
2012-05-25,2.010666666666667,1.9873333333333332,2.0271733333333333,1.9466666666666665,757000.0
2012-05-29,2.0006666666666666,2.1126666666666667,2.1286666666666667,2.0006666666666666,1650000.0
2012-05-30,2.072,2.0273333333333334,2.094666666666667,2.016,1307200.0
2012-05-31,2.0046666666666666,1.9666666666666666,2.0193333333333334,1.9166666666666667,1118700.0
2012-06-01,1.9020000000000001,1.8766666666666665,1.944,1.8506666666666667,885800.0
2012-06-04,1.8686666666666667,1.8586666666666667,1.894,1.8073333333333332,1030900.0
2012-06-05,1.8559999999999999,1.8606666666666667,1.8926666666666667,1.8373333333333333,630900.0
2012-06-06,1.88,1.948,1.9633333333333332,1.8760000000000001,909900.0
2012-06-07,1.9873333333333332,1.9286666666666668,1.9913333333333334,1.9233333333333333,492100.0
2012-06-08,1.924,2.005333333333333,2.0126666666666666,1.8765,881100.0
2012-06-11,2.0206666666666666,1.9413333333333334,2.0666666666666664,1.93056,636000.0
2012-06-12,1.9486666666666668,1.9773333333333334,1.9893333333333334,1.9206666666666665,569000.0
2012-06-13,1.97,1.9846666666666666,2.042666666666667,1.9646666666666666,844100.0
2012-06-14,2.012,1.9593333333333334,2.043333333333333,1.9080000000000001,872200.0
2012-06-15,1.9593333333333334,1.994,1.9966666666666666,1.9206666666666665,646800.0
2012-06-18,1.996,2.1226666666666665,2.155333333333333,1.9666666666666666,1256800.0
2012-06-19,2.134666666666667,2.1393333333333335,2.177293333333333,2.1,911100.0
2012-06-20,2.2333333333333334,2.2520000000000002,2.3,2.214,3422400.0
2012-06-21,2.284,2.146,2.2853333333333334,2.1226666666666665,1891900.0
2012-06-22,2.1733333333333333,2.252333333333333,2.265333333333333,2.164,3046600.0
2012-06-25,2.2626666666666666,2.207333333333333,2.2746666666666666,2.183333333333333,1498500.0
2012-06-26,2.1366666666666667,2.1073333333333335,2.156666666666667,2.092666666666667,2613900.0
2012-06-27,2.126666666666667,2.130666666666667,2.1630000000000003,2.104666666666667,1047200.0
2012-06-28,2.1266666666666665,2.094,2.1406666666666667,2.041333333333333,914100.0
2012-06-29,2.1866666666666665,2.086,2.1866666666666665,2.0666666666666664,1125800.0
2012-07-02,2.09,2.0266666666666664,2.1199666666666666,2.0126666666666666,1315600.0
2012-07-03,2.04,2.044,2.0666666666666664,2.0266666666666664,947000.0
2012-07-05,2.054,2.082,2.1113333333333335,2.0533333333333332,1253800.0
2012-07-06,2.066,2.066,2.1153333333333335,2.0533333333333332,784500.0
2012-07-09,2.062666666666667,2.099333333333333,2.122,2.0446666666666666,910500.0
2012-07-10,2.1026666666666665,2.0846666666666667,2.165333333333333,2.0593333333333335,758400.0
2012-07-11,2.1046666666666667,2.1006666666666667,2.112,2.0673333333333335,638600.0
2012-07-12,2.086,2.18,2.2006666666666663,2.0533333333333332,1125700.0
2012-07-13,2.198,2.283333333333333,2.293333333333333,2.1886666666666663,1304800.0
2012-07-16,2.288,2.3973333333333335,2.4,2.26,1744000.0
2012-07-17,2.3333333333333335,2.2233333333333336,2.3473333333333333,2.158666666666667,2569300.0
2012-07-18,2.094666666666667,2.143333333333333,2.244666666666667,2.0706666666666664,2881900.0
2012-07-19,2.1813333333333333,2.1513333333333335,2.21,2.136,1435900.0
2012-07-20,2.138,2.119333333333333,2.15,2.0833333333333335,1568500.0
2012-07-23,2.07,2.044,2.086666666666667,2.041333333333333,1386800.0
2012-07-24,2.044,1.9893333333333334,2.0693333333333332,1.9746666666666668,1500300.0
2012-07-25,1.9946666666666668,1.93,1.9986666666666666,1.9166666666666667,2842200.0
2012-07-26,1.9933333333333332,1.8753333333333333,2.0,1.8426666666666667,2262300.0
2012-07-27,1.914,1.9673333333333334,1.9773333333333334,1.8733333333333333,1673000.0
2012-07-30,1.9673333333333334,1.8233333333333335,2.0165333333333333,1.814,2065200.0
2012-07-31,1.8359999999999999,1.828,1.8646666666666665,1.8233333333333335,1575100.0
2012-08-01,1.8659999999999999,1.75,1.8659999999999999,1.7353333333333334,1592300.0
2012-08-02,1.7893333333333332,1.74,1.79,1.7013333333333334,1305100.0
2012-08-03,1.7933333333333332,1.818,1.8366666666666667,1.7826666666666666,1209500.0
2012-08-06,1.8366666666666667,1.8846666666666667,1.9133333333333333,1.8366666666666667,1528200.0
2012-08-07,1.918,2.0166666666666666,2.06,1.9,2387200.0
2012-08-08,1.9933333333333332,1.9393333333333334,2.0,1.906,1308900.0
2012-08-09,1.968,1.9606666666666668,2.0,1.9420066666666667,672600.0
2012-08-10,1.954,1.996,1.996,1.954,707400.0
2012-08-13,1.9793333333333334,2.0780000000000003,2.086666666666667,1.9400666666666666,870100.0
2012-08-14,2.05,1.9613333333333334,2.0780000000000003,1.9506666666666668,793400.0
2012-08-15,1.9593333333333334,1.96,1.98,1.9206666666666665,525400.0
2012-08-16,1.9686666666666668,2.02,2.026,1.9666666666666666,669000.0
2012-08-17,2.0193333333333334,2.0006666666666666,2.0473333333333334,1.9986666666666666,508200.0
2012-08-20,2.01,1.9673333333333334,2.026,1.9400000000000002,1179100.0
2012-08-21,1.9719999999999998,1.9406666666666665,2.0,1.9333333333333333,761600.0
2012-08-22,1.9340000000000002,1.9966666666666666,2.0026666666666664,1.9340000000000002,775500.0
2012-08-23,2.0,2.0486666666666666,2.0566666666666666,1.9766666666666666,1471000.0
2012-08-24,2.004,1.9666666666666666,2.016,1.9606666666666666,1429400.0
2012-08-27,1.9713333333333334,1.8880000000000001,1.98,1.8780000000000001,1350400.0
2012-08-28,1.8933333333333333,1.9126666666666667,1.9583333333333333,1.8666666666666667,1402700.0
2012-08-29,1.899333333333333,1.894,1.9093333333333333,1.8679999999999999,838900.0
